City,total_reviews,total_places,rating_promedio,negativo,neutral,positivo,prop_negativo,prop_neutral,prop_positivo,indice_percepcion
Birpara,21,1,3.8095238095238093,1,9,11,0.047619047619047616,0.42857142857142855,0.5238095238095238,0.4761904761904762
Gadwal,40,2,3.875,2,17,21,0.05,0.425,0.525,0.47500000000000003
Jajpur,59,3,3.8135593220338984,6,19,34,0.1016949152542373,0.3220338983050847,0.576271186440678,0.4745762711864407
Vaduvanchal,19,1,3.8421052631578947,2,6,11,0.10526315789473684,0.3157894736842105,0.5789473684210527,0.4736842105263158
Bhalukpong,19,2,3.736842105263158,2,6,11,0.10526315789473684,0.3157894736842105,0.5789473684210527,0.4736842105263158
Hingoli,57,4,3.7017543859649122,3,24,30,0.05263157894736842,0.42105263157894735,0.5263157894736842,0.47368421052631576
Dharmapuri,549,7,3.879781420765027,83,125,341,0.151183970856102,0.22768670309653916,0.6211293260473588,0.4699453551912568
Nilgiri,60,7,3.966666666666667,8,16,36,0.13333333333333333,0.26666666666666666,0.6,0.4666666666666667
Devanhalli,75,2,3.8,9,22,44,0.12,0.29333333333333333,0.5866666666666667,0.4666666666666667
Kuthar,15,1,3.6666666666666665,3,2,10,0.2,0.13333333333333333,0.6666666666666666,0.4666666666666666
Dimapur,118,9,3.889830508474576,17,29,72,0.1440677966101695,0.2457627118644068,0.6101694915254238,0.46610169491525427
Kamarpukur,43,14,3.86046511627907,1,21,21,0.023255813953488372,0.4883720930232558,0.4883720930232558,0.46511627906976744
Mangalagiri,28,2,3.892857142857143,1,13,14,0.03571428571428571,0.4642857142857143,0.5,0.4642857142857143
Murshidabad,923,28,3.791982665222102,116,266,541,0.1256771397616468,0.28819068255687974,0.5861321776814734,0.4604550379198266
Kodanad,161,3,3.782608695652174,23,41,97,0.14285714285714285,0.2546583850931677,0.6024844720496895,0.4596273291925466
Kohima,595,18,3.8218487394957985,113,96,386,0.1899159663865546,0.16134453781512606,0.6487394957983194,0.45882352941176474
Sundarbans National Park,131,9,3.763358778625954,13,45,73,0.09923664122137404,0.3435114503816794,0.5572519083969466,0.45801526717557256
Sidhpur,35,2,3.9714285714285715,4,11,20,0.11428571428571428,0.3142857142857143,0.5714285714285714,0.45714285714285713
Talakad,114,7,3.8157894736842106,6,50,58,0.05263157894736842,0.43859649122807015,0.5087719298245614,0.456140350877193
Turtuk,33,3,3.787878787878788,4,10,19,0.12121212121212122,0.30303030303030304,0.5757575757575758,0.4545454545454546
Pakur,22,9,3.772727272727273,3,6,13,0.13636363636363635,0.2727272727272727,0.5909090909090909,0.4545454545454546
Bhiwandi,11,2,3.909090909090909,2,2,7,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.45454545454545453
Jubbal,11,2,3.8181818181818183,0,6,5,0.0,0.5454545454545454,0.45454545454545453,0.45454545454545453
Dharamkot,22,1,4.090909090909091,5,2,15,0.22727272727272727,0.09090909090909091,0.6818181818181818,0.4545454545454545
Sangrur,20,7,3.85,1,9,10,0.05,0.45,0.5,0.45
Sibsagar,129,9,3.798449612403101,14,43,72,0.10852713178294573,0.3333333333333333,0.5581395348837209,0.4496124031007752
Sirkazhi,58,3,3.8793103448275863,3,26,29,0.05172413793103448,0.4482758620689655,0.5,0.4482758620689655
Firozpur,29,2,3.9310344827586206,4,8,17,0.13793103448275862,0.27586206896551724,0.5862068965517241,0.44827586206896547
Sancoale,9,3,3.7777777777777777,2,1,6,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.4444444444444444
Maharashtra,95,2,3.8947368421052633,9,35,51,0.09473684210526316,0.3684210526315789,0.5368421052631579,0.4421052631578947
Dhankhar,34,3,4.0,1,17,16,0.029411764705882353,0.5,0.47058823529411764,0.4411764705882353
Shingnapur,449,2,3.7817371937639197,50,151,248,0.111358574610245,0.3363028953229399,0.5523385300668151,0.4409799554565701
Punalur,25,2,3.76,2,10,13,0.08,0.4,0.52,0.44
Nagapattinam,305,30,3.8131147540983608,36,99,170,0.1180327868852459,0.32459016393442625,0.5573770491803278,0.43934426229508194
Chengannur,16,2,3.875,1,7,8,0.0625,0.4375,0.5,0.4375
Gopeshwar,55,3,3.8363636363636364,4,23,28,0.07272727272727272,0.41818181818181815,0.509090909090909,0.4363636363636363
Kedarnath,448,7,3.799107142857143,50,155,243,0.11160714285714286,0.34598214285714285,0.5424107142857143,0.43080357142857145
Koppal,42,7,3.8333333333333335,3,18,21,0.07142857142857142,0.42857142857142855,0.5,0.4285714285714286
Haripur,7,1,4.0,1,2,4,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855
Mokokchung,14,4,3.857142857142857,0,8,6,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855
Kaleshwaram,7,1,3.7142857142857144,1,2,4,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855
Gaya,430,21,3.7790697674418605,53,140,237,0.12325581395348838,0.32558139534883723,0.5511627906976744,0.427906976744186
Gingee,78,1,3.769230769230769,8,29,41,0.10256410256410256,0.3717948717948718,0.5256410256410257,0.42307692307692313
Borsad,26,3,3.8461538461538463,6,3,17,0.23076923076923078,0.11538461538461539,0.6538461538461539,0.4230769230769231
Belthangady,38,7,3.8947368421052633,6,10,22,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.4210526315789474
Devipattinam,19,1,3.8421052631578947,1,9,9,0.05263157894736842,0.47368421052631576,0.47368421052631576,0.42105263157894735
Deshnoke,441,1,3.7755102040816326,54,148,239,0.12244897959183673,0.3356009070294785,0.5419501133786848,0.41950113378684806
Kaladhungi,185,1,3.708108108108108,18,72,95,0.0972972972972973,0.3891891891891892,0.5135135135135135,0.4162162162162162
Doda,17,4,3.764705882352941,1,8,8,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.4117647058823529
Dausa,143,8,3.6433566433566433,25,35,83,0.17482517482517482,0.24475524475524477,0.5804195804195804,0.4055944055944056
Pithapuram,47,4,3.765957446808511,4,20,23,0.0851063829787234,0.425531914893617,0.48936170212765956,0.40425531914893614
Madhugiri,67,3,3.7611940298507465,7,26,34,0.1044776119402985,0.3880597014925373,0.5074626865671642,0.4029850746268657
Pandua,5,2,4.0,0,3,2,0.0,0.6,0.4,0.4
Bhalki,10,1,3.8,0,6,4,0.0,0.6,0.4,0.4
Cheyyar,10,2,3.7,0,6,4,0.0,0.6,0.4,0.4
Fazilka,5,1,3.6,0,3,2,0.0,0.6,0.4,0.4
Madurantakam,5,1,3.6,0,3,2,0.0,0.6,0.4,0.4
Virje,5,1,4.0,1,1,3,0.2,0.2,0.6,0.39999999999999997
Diphu,10,2,3.9,2,2,6,0.2,0.2,0.6,0.39999999999999997
Deoria,5,1,3.8,1,1,3,0.2,0.2,0.6,0.39999999999999997
Latehar,10,4,3.8,2,2,6,0.2,0.2,0.6,0.39999999999999997
Pulicat,5,2,3.8,1,1,3,0.2,0.2,0.6,0.39999999999999997
Sivaganga,40,6,3.775,3,18,19,0.075,0.45,0.475,0.39999999999999997
Hanumangarh,31,8,3.806451612903226,3,13,15,0.0967741935483871,0.41935483870967744,0.4838709677419355,0.3870967741935484
Hansi,13,3,3.8461538461538463,1,6,6,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.38461538461538464
Kalna,21,1,3.761904761904762,1,11,9,0.047619047619047616,0.5238095238095238,0.42857142857142855,0.38095238095238093
Malda,191,15,3.7277486910994764,25,69,97,0.13089005235602094,0.3612565445026178,0.5078534031413613,0.3769633507853404
Farsaheya,8,1,3.875,2,1,5,0.25,0.125,0.625,0.375
Fatehgarh,8,1,3.875,1,3,4,0.125,0.375,0.5,0.375
Nanguneri,8,2,3.625,1,3,4,0.125,0.375,0.5,0.375
Shey,8,2,3.625,0,5,3,0.0,0.625,0.375,0.375
Nagore,43,3,3.7906976744186047,7,13,23,0.16279069767441862,0.3023255813953488,0.5348837209302325,0.3720930232558139
Yamunotri,167,5,3.682634730538922,14,77,76,0.08383233532934131,0.46107784431137727,0.4550898203592814,0.3712574850299401
Sagar Island,135,4,3.688888888888889,16,53,66,0.11851851851851852,0.3925925925925926,0.4888888888888889,0.37037037037037035
Sholinghur,52,3,3.730769230769231,1,31,20,0.019230769230769232,0.5961538461538461,0.38461538461538464,0.3653846153846154
Dhikuli,11,1,3.8181818181818183,1,5,5,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.36363636363636365
Sakti,11,2,3.8181818181818183,0,7,4,0.0,0.6363636363636364,0.36363636363636365,0.36363636363636365
Madhubani,11,3,3.909090909090909,2,3,6,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.3636363636363636
Deogarh,11,5,3.8181818181818183,2,3,6,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.3636363636363636
Hatgad,61,1,3.7049180327868854,11,17,33,0.18032786885245902,0.2786885245901639,0.5409836065573771,0.3606557377049181
Caranzalem,14,2,3.5,4,1,9,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.3571428571428572
Vaitheeswarankovil,74,2,3.7567567567567566,11,26,37,0.14864864864864866,0.35135135135135137,0.5,0.3513513513513513
Kalpa,73,5,3.6986301369863015,16,16,41,0.2191780821917808,0.2191780821917808,0.5616438356164384,0.34246575342465757
Sabarimala,38,3,3.736842105263158,3,19,16,0.07894736842105263,0.5,0.42105263157894735,0.3421052631578947
Kannauj,6,3,4.0,1,2,3,0.16666666666666666,0.3333333333333333,0.5,0.33333333333333337
Buxar,12,4,3.6666666666666665,3,2,7,0.25,0.16666666666666666,0.5833333333333334,0.33333333333333337
Sirhind,6,2,3.6666666666666665,1,2,3,0.16666666666666666,0.3333333333333333,0.5,0.33333333333333337
Aragonda,6,1,4.0,0,4,2,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Nagapattinam District,3,2,4.0,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Dhubri,9,2,3.888888888888889,1,4,4,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.3333333333333333
Chandragutti,3,1,3.6666666666666665,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Hosadurga,3,2,3.6666666666666665,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Injole,3,1,3.6666666666666665,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Serchhip,3,2,3.6666666666666665,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Soron,3,1,3.6666666666666665,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Bulandshahr,3,1,3.3333333333333335,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
Odagaon,3,1,3.3333333333333335,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
Dhaulas,3,1,3.0,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
Nalanda,289,10,3.6816608996539792,56,84,149,0.19377162629757785,0.2906574394463668,0.5155709342560554,0.32179930795847755
Muktsar,29,5,3.586206896551724,5,10,14,0.1724137931034483,0.3448275862068966,0.4827586206896552,0.3103448275862069
Anaviratty,143,1,3.5664335664335662,28,43,72,0.1958041958041958,0.3006993006993007,0.5034965034965035,0.3076923076923077
Panipat,193,10,3.4922279792746114,43,49,101,0.22279792746113988,0.2538860103626943,0.5233160621761658,0.30051813471502586
Digboi,47,3,3.6808510638297873,11,11,25,0.23404255319148937,0.23404255319148937,0.5319148936170213,0.2978723404255319
Cherthala,31,5,3.7096774193548385,5,12,14,0.16129032258064516,0.3870967741935484,0.45161290322580644,0.29032258064516125
Thirukalukundram,14,2,3.5714285714285716,2,6,6,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857
Daltonganj,7,1,3.4285714285714284,2,1,4,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857
Bagru,11,2,3.8181818181818183,3,2,6,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727
Vadakara,11,3,3.5454545454545454,1,6,4,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727
Barrackpur,4,1,4.0,0,3,1,0.0,0.75,0.25,0.25
Menar,4,1,4.0,0,3,1,0.0,0.75,0.25,0.25
Namdapha National Park,8,2,3.875,1,4,3,0.125,0.5,0.375,0.25
Gyaraspur,4,2,3.75,0,3,1,0.0,0.75,0.25,0.25
Melmaruvathur,8,1,3.5,1,4,3,0.125,0.5,0.375,0.25
Khuldabad,16,1,3.3125,3,6,7,0.1875,0.375,0.4375,0.25
Banda,9,2,3.3333333333333335,1,5,3,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.2222222222222222
Renuka Ji,9,2,3.111111111111111,2,3,4,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222
Lawngtlai,5,3,4.0,0,4,1,0.0,0.8,0.2,0.2
Palamaner,5,3,3.8,0,4,1,0.0,0.8,0.2,0.2
Rajmachi,5,1,3.8,1,2,2,0.2,0.4,0.4,0.2
Arakkonam,5,1,3.4,1,2,2,0.2,0.4,0.4,0.2
Farakka,10,1,3.3,2,4,4,0.2,0.4,0.4,0.2
Mon,21,3,3.619047619047619,3,11,7,0.14285714285714285,0.5238095238095238,0.3333333333333333,0.19047619047619047
Thanesar,11,2,3.1818181818181817,2,5,4,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182
Simlipal National Park,6,2,3.5,2,1,3,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666669
Molcornem,6,1,3.8333333333333335,0,5,1,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
Sharchi,6,1,3.6666666666666665,1,3,2,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666
Darima,6,1,3.5,0,5,1,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
Kadiri,6,1,3.5,1,3,2,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666
Sanawad,7,1,3.2857142857142856,2,2,3,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.14285714285714285
Bainguinim,36,1,3.361111111111111,10,11,15,0.2777777777777778,0.3055555555555556,0.4166666666666667,0.1388888888888889
Changlang,26,8,3.0384615384615383,9,7,10,0.34615384615384615,0.2692307692307692,0.38461538461538464,0.03846153846153849
Kargil,627,15,3.2169059011164274,225,169,233,0.3588516746411483,0.26953748006379585,0.37161084529505584,0.012759170653907526
Andanallur,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Bhadravati,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Chintamani,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Dubrajpur,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
East Khasi Hills District,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Irikkur,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Kulithalai,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Mappedu,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Oblaipalle,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Raireshwar,2,1,4.0,0,2,0,0.0,1.0,0.0,0.0
Rajgarh Gulahriya,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Tindivanam,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Tirupattur,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Wankaner,1,1,4.0,0,1,0,0.0,1.0,0.0,0.0
Oothukadu,5,1,3.6,0,5,0,0.0,1.0,0.0,0.0
Acharapakkam,2,2,3.5,1,0,1,0.5,0.0,0.5,0.0
Anaimalai,2,1,3.5,1,0,1,0.5,0.0,0.5,0.0
Kelwa,2,1,3.5,1,0,1,0.5,0.0,0.5,0.0
Marmagao,2,1,3.5,1,0,1,0.5,0.0,0.5,0.0
Mecheri,2,1,3.5,0,2,0,0.0,1.0,0.0,0.0
Pehowa,2,1,3.5,1,0,1,0.5,0.0,0.5,0.0
Villianur,2,1,3.5,0,2,0,0.0,1.0,0.0,0.0
Along,10,1,3.4,2,6,2,0.2,0.6,0.2,0.0
Pazhayangadi,5,2,3.4,1,3,1,0.2,0.6,0.2,0.0
Yadgir,5,3,3.4,1,3,1,0.2,0.6,0.2,0.0
Awantipora,38,1,3.3421052631578947,10,18,10,0.2631578947368421,0.47368421052631576,0.2631578947368421,0.0
Anjanvel,3,2,3.3333333333333335,0,3,0,0.0,1.0,0.0,0.0
Dantewada,6,3,3.3333333333333335,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Dhemaji,6,1,3.3333333333333335,0,6,0,0.0,1.0,0.0,0.0
Mishrikh Neemsar,3,3,3.3333333333333335,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Rajauri,3,3,3.3333333333333335,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Salasi,4,1,3.25,1,2,1,0.25,0.5,0.25,0.0
Muthanga,18,1,3.1666666666666665,5,8,5,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.0
Athipotta,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Baneshwar,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Borid,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Brahmadesam,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Burwa,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Contai,2,1,3.0,0,2,0,0.0,1.0,0.0,0.0
Denkanikottai,3,2,3.0,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Devadhanapatti,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Gubbi,2,1,3.0,0,2,0,0.0,1.0,0.0,0.0
Gudur,2,1,3.0,1,0,1,0.5,0.0,0.5,0.0
Hanumanthapuram,2,1,3.0,0,2,0,0.0,1.0,0.0,0.0
Jalasangvi,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Jamui,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Kadayam,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Kailashahar,2,2,3.0,1,0,1,0.5,0.0,0.5,0.0
Kangar Dharyar,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Katoya,2,1,3.0,0,2,0,0.0,1.0,0.0,0.0
Khairabad,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Manas National Park,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Neyveli,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Radhakishorepur,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Ramdevra,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Rampuriya Bujrg,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Samaguri,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Samana,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Senganur,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Tadepalligudem,2,1,3.0,0,2,0,0.0,1.0,0.0,0.0
Tadong,2,1,3.0,0,2,0,0.0,1.0,0.0,0.0
Tamil Nadu,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Thiruvaiyaru,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Thiruvedagam,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Thiruvennainallur,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Uttiramerur,2,1,3.0,0,2,0,0.0,1.0,0.0,0.0
Wadapally,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Yeola,1,1,3.0,0,1,0,0.0,1.0,0.0,0.0
Adimaly,11,1,3.1818181818181817,4,4,3,0.36363636363636365,0.36363636363636365,0.2727272727272727,-0.09090909090909094
Champhai,10,7,3.3,3,5,2,0.3,0.5,0.2,-0.09999999999999998
Nadaun,3,1,3.0,2,0,1,0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333
Khonsa,2,1,2.5,1,1,0,0.5,0.5,0.0,-0.5
Taliparamba,2,2,2.5,1,1,0,0.5,0.5,0.0,-0.5
Bhagani,3,2,2.3333333333333335,2,1,0,0.6666666666666666,0.3333333333333333,0.0,-0.6666666666666666
Chhachhrauli,3,1,1.6666666666666667,2,1,0,0.6666666666666666,0.3333333333333333,0.0,-0.6666666666666666
Godda,1,1,2.0,1,0,0,1.0,0.0,0.0,-1.0
Haddo,1,1,2.0,1,0,0,1.0,0.0,0.0,-1.0
Kiriburu,1,1,2.0,1,0,0,1.0,0.0,0.0,-1.0
Nagrasu,1,1,2.0,1,0,0,1.0,0.0,0.0,-1.0
Nala Sopara,1,1,2.0,1,0,0,1.0,0.0,0.0,-1.0
Nambol,2,2,2.0,2,0,0,1.0,0.0,0.0,-1.0
Phillaur,1,1,2.0,1,0,0,1.0,0.0,0.0,-1.0
